Time,AIBL,AIBR,ALML,ALMR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVM,DA01,DA02,DA03,DA04,DA05,DA06,DA07,DA08,DA09,DB01,DB02,DB03,DB04,DB05,DB06,DB07,PVCL,PVCR,RIML,RIMR,RIVL,RIVR,SMDDL,SMDDR,SMDVL,SMDVR,VA01,VA02,VA03,VA04,VA05,VA06,VA07,VA08,VA09,VA10,VA11,VA12,VB01,VB02,VB03,VB04,VB05,VB06,VB07,VB08,VB09,VB10,VB11
64,0.5238831403348924,-0.5134054775281945,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.0,0.0,0.45479633056219465,0.44570040395095073,0.6034647297788965,0.5913954351833186,0.46407788832877006,0.41948965459540316,0.42805066795449304,-0.6157803365090782,-0.6157803365090782,0.0,1.0,0.0,0.0,0.4110998615034951,0.0,0.6157803365090782,0.9603999999999999,0.98,-0.5134054775281945,0.4735488656416021,0.4735488656416021,0.5134054775281945,0.0,0.0,0.5134054775281945,0.46407788832877006,0.5238831403348924,0.5238831403348924,0.5913954351833186,0.5913954351833186,0.45479633056219465,0.4110998615034951,0.4110998615034951,0.9603999999999999,0.9603999999999999,0.41948965459540316,0.6157803365090782,0.5566166524310581,1.0,1.0,0.0,0.0,0.0,0.45479633056219465,0.5345746329947881,1.0,0.9603999999999999,0.6411706960735924,0.44570040395095073
65,0.5134054775281945,-0.5031373679776306,0.0,0.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,0.44570040395095073,0.4367863958719317,0.5913954351833186,0.5795675264796523,0.45479633056219465,0.4110998615034951,0.41948965459540316,-0.6034647297788965,-0.6034647297788965,1.0,0.98,1.0,1.0,0.0,0.0,0.6034647297788965,0.9411919999999999,0.9603999999999999,-0.5031373679776306,0.46407788832877006,0.46407788832877006,0.5031373679776306,0.0,0.0,0.5031373679776306,0.45479633056219465,0.5134054775281945,0.5134054775281945,0.5795675264796523,0.5795675264796523,0.44570040395095073,0.4028778642734252,0.4028778642734252,0.9411919999999999,0.9411919999999999,0.4110998615034951,0.6034647297788965,0.5454843193824369,0.98,0.98,1.0,1.0,1.0,0.0,0.0,1.0,0.9411919999999999,0.6283472821521205,0.4367863958719317
66,0.5031373679776306,-0.493074620618078,0.0,0.0,0.98,0.9603999999999999,0.9603999999999999,0.98,0.0,0.0,0.0,0.4367863958719317,0.42805066795449304,0.5795675264796523,0.5679761759500592,0.44570040395095073,0.4028778642734252,0.4110998615034951,-0.5913954351833186,-0.5913954351833186,0.98,0.9603999999999999,0.98,0.98,1.0,0.0,0.0,0.9223681599999999,0.9411919999999999,-0.493074620618078,0.45479633056219465,0.45479633056219465,0.493074620618078,0.0,0.0,0.493074620618078,0.44570040395095073,0.5031373679776306,0.5031373679776306,0.5679761759500592,0.5679761759500592,0.4367863958719317,0.39482030698795667,0.39482030698795667,0.9223681599999999,0.9223681599999999,0.4028778642734252,0.5913954351833186,0.5345746329947881,0.9603999999999999,0.9603999999999999,0.98,0.98,0.98,1.0,1.0,1.0,0.9223681599999999,0.0,0.0
67,0.493074620618078,-0.48321312820571644,0.0,0.0,0.9603999999999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.0,0.0,0.0,0.42805066795449304,0.41948965459540316,0.5679761759500592,0.5566166524310581,0.4367863958719317,0.39482030698795667,0.4028778642734252,-0.5795675264796523,-0.5795675264796523,0.9603999999999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,0.98,0.0,1.0,0.9039207967999998,0.9223681599999999,-0.48321312820571644,0.44570040395095073,0.44570040395095073,0.48321312820571644,0.0,0.0,0.48321312820571644,0.4367863958719317,0.493074620618078,0.493074620618078,0.5566166524310581,0.5566166524310581,0.42805066795449304,0.38692390084819756,0.38692390084819756,1.0,1.0,0.39482030698795667,0.5795675264796523,0.5238831403348924,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.98,0.98,1.0,1.0,1.0,1.0
68,0.48321312820571644,-0.4735488656416021,0.0,0.0,0.9411919999999999,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.0,0.0,0.0,0.41948965459540316,0.4110998615034951,0.5566166524310581,0.5454843193824369,0.42805066795449304,0.38692390084819756,0.39482030698795667,-0.5679761759500592,-0.5679761759500592,0.9411919999999999,0.9223681599999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.0,0.98,1.0,0.98,-0.4735488656416021,0.4367863958719317,0.4367863958719317,0.4735488656416021,0.0,0.0,0.4735488656416021,0.0,0.48321312820571644,0.48321312820571644,0.5454843193824369,0.5454843193824369,0.41948965459540316,0.3791854228312336,0.3791854228312336,0.98,0.98,0.38692390084819756,0.5679761759500592,0.5134054775281945,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,1.0,0.98,0.98,0.98
69,0.4735488656416021,-0.46407788832877006,0.0,0.0,0.9223681599999999,0.9039207967999998,0.98,0.98,0.0,0.0,0.0,0.4110998615034951,0.4028778642734252,0.5454843193824369,0.5345746329947881,0.41948965459540316,0.3791854228312336,0.38692390084819756,-0.5566166524310581,-0.5566166524310581,1.0,1.0,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.0,0.9603999999999999,0.98,0.9603999999999999,0.0,0.0,0.42805066795449304,0.46407788832877006,0.0,0.0,0.46407788832877006,0.98,0.4735488656416021,0.4735488656416021,0.5345746329947881,0.5345746329947881,0.4110998615034951,0.37160171437460887,0.37160171437460887,1.0,1.0,0.3791854228312336,0.5566166524310581,0.5031373679776306,1.0,0.98,0.9223681599999999,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.9411919999999999,1.0,1.0,1.0,0.9603999999999999
70,0.46407788832877006,0.0,0.0,0.0,1.0,0.98,0.9603999999999999,0.9603999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4110998615034951,0.37160171437460887,0.3791854228312336,-0.5454843193824369,-0.5454843193824369,1.0,0.98,0.98,1.0,0.9223681599999999,0.0,0.9411919999999999,0.9603999999999999,0.9411919999999999,0.98,0.98,0.41948965459540316,0.45479633056219465,0.0,0.0,0.45479633056219465,0.9603999999999999,0.0,0.0,0.0,0.0,0.4028778642734252,0.3641696800871167,0.3641696800871167,0.98,0.98,0.37160171437460887,0.5454843193824369,0.493074620618078,0.98,0.9603999999999999,0.98,1.0,0.98,0.98,0.9223681599999999,1.0,0.98,0.98,0.9411919999999999
71,0.45479633056219465,0.98,0.0,0.0,0.98,0.9603999999999999,0.98,0.98,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3641696800871167,0.37160171437460887,-0.5345746329947881,-0.5345746329947881,1.0,1.0,1.0,0.98,0.9039207967999998,0.0,0.9223681599999999,0.9411919999999999,0.9223681599999999,0.9603999999999999,0.9603999999999999,0.4110998615034951,0.44570040395095073,0.0,0.0,0.44570040395095073,0.9411919999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9603999999999999,0.9603999999999999,0.3641696800871167,0.5345746329947881,0.0,0.9603999999999999,1.0,0.9603999999999999,0.98,1.0,0.9603999999999999,0.98,1.0,0.9603999999999999,0.9603999999999999,0.9223681599999999
72,0.44570040395095073,0.9603999999999999,0.0,0.0,1.0,1.0,0.9603999999999999,0.9603999999999999,0.0,0.0,0.0,0.98,0.98,0.98,1.0,1.0,0.0,0.3641696800871167,-0.5238831403348924,-0.5238831403348924,0.98,0.98,0.98,0.9603999999999999,1.0,0.0,0.9039207967999998,0.9223681599999999,0.9039207967999998,0.9411919999999999,0.9411919999999999,0.4028778642734252,0.4367863958719317,0.0,0.0,0.4367863958719317,0.9223681599999999,0.98,0.98,0.98,0.98,1.0,1.0,1.0,0.9411919999999999,0.9411919999999999,0.0,0.5238831403348924,1.0,0.9411919999999999,0.98,0.9411919999999999,0.9603999999999999,0.98,0.9411919999999999,0.9603999999999999,1.0,0.98,0.9411919999999999,0.9039207967999998
73,0.4367863958719317,0.9411919999999999,0.0,0.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.98,0.98,1.0,0.0,0.0,-0.5134054775281945,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.9411919999999999,0.98,0.0,0.8858423808639998,0.98,0.8858423808639998,0.9223681599999999,0.9223681599999999,0.39482030698795667,0.0,0.0,0.0,0.0,0.9039207967999998,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.98,0.98,0.98,1.0,1.0,1.0,0.0,0.98,0.9223681599999999,1.0,0.9223681599999999,0.9411919999999999,0.9603999999999999,0.9223681599999999,0.9411919999999999,1.0,1.0,0.9223681599999999,0.8858423808639998
74,0.0,0.9223681599999999,0.0,0.0,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.0,0.0,0.0,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,0.98,1.0,1.0,-0.5031373679776306,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9223681599999999,0.9603999999999999,0.0,0.8681255332467198,0.98,0.98,0.9039207967999998,0.9039207967999998,0.38692390084819756,1.0,0.0,0.0,0.98,0.8858423808639998,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.98,0.98,0.98,1.0,1.0,1.0,0.98,0.9039207967999998,0.9223681599999999,0.9411919999999999,0.9039207967999998,0.9223681599999999,1.0,0.98,0.9039207967999998,0.8681255332467198
75,0.98,1.0,0.0,0.0,1.0,1.0,0.98,0.98,0.0,0.0,0.0,0.9223681599999999,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.98,0.98,-0.493074620618078,0.9223681599999999,0.9223681599999999,0.9223681599999999,0.9039207967999998,0.9411919999999999,0.0,0.8507630225817854,0.9603999999999999,0.9603999999999999,0.8858423808639998,0.8858423808639998,0.3791854228312336,0.98,0.0,0.0,0.9603999999999999,0.8681255332467198,0.9223681599999999,0.9223681599999999,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.98,0.98,0.98,0.9603999999999999,0.8858423808639998,0.9039207967999998,0.9223681599999999,0.8858423808639998,0.9039207967999998,1.0,0.9603999999999999,0.8858423808639998,0.8507630225817854
76,0.9603999999999999,0.98,0.0,0.0,0.98,0.98,0.9603999999999999,0.9603999999999999,0.0,0.0,0.0,0.9039207967999998,1.0,0.9039207967999998,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,-0.48321312820571644,0.9039207967999998,0.9039207967999998,0.9039207967999998,0.8858423808639998,0.9223681599999999,0.0,0.8337477621301497,0.9411919999999999,0.9411919999999999,0.98,0.8681255332467198,0.37160171437460887,0.98,0.0,0.0,0.9411919999999999,0.8507630225817854,0.98,0.9039207967999998,0.9039207967999998,0.9039207967999998,0.9223681599999999,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.9603999999999999,0.9603999999999999,0.9411919999999999,0.8681255332467198,0.8858423808639998,0.9039207967999998,0.98,0.8858423808639998,1.0,0.9411919999999999,0.8681255332467198,0.8337477621301497
77,0.9411919999999999,0.9603999999999999,0.0,0.0,0.98,0.98,0.9411919999999999,0.9411919999999999,0.0,0.0,0.0,1.0,0.98,0.8858423808639998,0.98,1.0,0.9223681599999999,0.9411919999999999,0.9411919999999999,-0.4735488656416021,1.0,0.8858423808639998,0.98,0.8681255332467198,0.9039207967999998,0.0,0.8170728068875467,0.9223681599999999,0.9223681599999999,0.9603999999999999,0.8507630225817854,0.3641696800871167,0.9603999999999999,0.0,0.0,0.9223681599999999,0.8337477621301497,0.9603999999999999,0.8858423808639998,0.8858423808639998,0.8858423808639998,0.9039207967999998,0.9039207967999998,0.9039207967999998,0.9223681599999999,0.98,0.9223681599999999,0.9411919999999999,0.9411919999999999,0.9411919999999999,0.9223681599999999,0.8507630225817854,0.8681255332467198,0.8858423808639998,0.9603999999999999,0.8681255332467198,1.0,0.9223681599999999,0.8507630225817854,0.98
78,0.9223681599999999,0.9411919999999999,0.0,0.0,0.98,0.98,0.9223681599999999,0.9223681599999999,0.0,0.0,0.0,0.98,0.9603999999999999,0.8681255332467198,0.9603999999999999,1.0,0.9039207967999998,0.9223681599999999,0.9223681599999999,0.0,0.98,0.8681255332467198,0.9603999999999999,0.8507630225817854,0.8858423808639998,0.0,0.8007313507497957,0.9039207967999998,0.9039207967999998,0.9411919999999999,0.8337477621301497,0.0,0.9411919999999999,0.0,0.0,0.9039207967999998,0.8170728068875467,0.9411919999999999,0.8681255332467198,0.8681255332467198,0.98,0.98,0.8858423808639998,0.8858423808639998,0.9039207967999998,0.9603999999999999,0.9039207967999998,0.9223681599999999,0.9223681599999999,0.9223681599999999,0.9039207967999998,0.8337477621301497,0.8507630225817854,0.8681255332467198,0.98,0.8507630225817854,1.0,0.9039207967999998,0.8337477621301497,0.9603999999999999
79,0.9039207967999998,1.0,0.0,0.0,0.98,0.98,0.9039207967999998,0.9039207967999998,0.0,0.0,0.0,0.9603999999999999,0.9411919999999999,0.8507630225817854,0.9411919999999999,0.98,0.8858423808639998,0.9039207967999998,0.9039207967999998,0.98,0.9603999999999999,0.8507630225817854,0.9411919999999999,0.8337477621301497,0.8681255332467198,0.0,0.7847167237347998,0.8858423808639998,0.8858423808639998,0.9223681599999999,0.8170728068875467,1.0,0.9223681599999999,0.0,0.0,0.8858423808639998,0.98,0.9223681599999999,0.8507630225817854,0.8507630225817854,0.9603999999999999,0.9603999999999999,0.8681255332467198,0.8681255332467198,0.8858423808639998,0.9411919999999999,0.8858423808639998,0.9039207967999998,0.9039207967999998,0.9039207967999998,0.8858423808639998,0.98,0.8337477621301497,0.8507630225817854,0.9603999999999999,0.8337477621301497,1.0,0.8858423808639998,0.8170728068875467,0.9411919999999999
80,0.8858423808639998,0.98,0.0,0.0,0.9603999999999999,0.9603999999999999,0.8858423808639998,0.8858423808639998,0.0,0.0,0.0,0.9411919999999999,0.9223681599999999,0.8337477621301497,0.9223681599999999,0.9603999999999999,0.8681255332467198,0.8858423808639998,0.8858423808639998,0.9603999999999999,0.9411919999999999,0.8337477621301497,0.9223681599999999,0.8170728068875467,0.8507630225817854,0.0,0.7690223892601038,0.8681255332467198,0.8681255332467198,0.9039207967999998,0.98,0.98,0.9039207967999998,0.0,0.0,0.8681255332467198,0.9603999999999999,0.9039207967999998,0.8337477621301497,0.8337477621301497,0.9411919999999999,0.9411919999999999,0.8507630225817854,0.8507630225817854,0.8681255332467198,0.9223681599999999,0.8681255332467198,0.8858423808639998,0.8858423808639998,0.8858423808639998,0.8681255332467198,0.9603999999999999,0.8170728068875467,0.8337477621301497,0.9411919999999999,0.8170728068875467,1.0,0.8681255332467198,0.8007313507497957,0.9223681599999999
81,0.8681255332467198,0.9603999999999999,0.0,0.0,0.98,0.98,0.8681255332467198,0.8681255332467198,0.0,0.0,0.0,0.9223681599999999,0.9039207967999998,0.8170728068875467,0.9039207967999998,0.9411919999999999,0.8507630225817854,0.8681255332467198,0.8681255332467198,0.9411919999999999,0.9223681599999999,0.8170728068875467,0.9039207967999998,0.8007313507497957,0.8337477621301497,0.0,0.7536419414749017,0.8507630225817854,0.8507630225817854,0.8858423808639998,0.9603999999999999,0.9603999999999999,0.8858423808639998,0.0,0.0,0.8507630225817854,0.9411919999999999,0.8858423808639998,0.8170728068875467,0.8170728068875467,0.9223681599999999,0.9223681599999999,0.8337477621301497,0.8337477621301497,0.8507630225817854,0.9039207967999998,0.8507630225817854,0.8681255332467198,0.8681255332467198,0.8681255332467198,0.8507630225817854,0.9411919999999999,0.8007313507497957,0.8170728068875467,0.9223681599999999,0.8007313507497957,1.0,0.8507630225817854,0.7847167237347998,0.9039207967999998
82,0.8507630225817854,0.9411919999999999,0.0,0.0,0.9603999999999999,0.9603999999999999,0.8507630225817854,0.8507630225817854,0.0,0.0,0.0,0.9039207967999998,0.8858423808639998,0.8007313507497957,0.8858423808639998,0.9223681599999999,0.8337477621301497,0.8507630225817854,0.8507630225817854,0.9223681599999999,0.9039207967999998,0.8007313507497957,0.8858423808639998,0.7847167237347998,0.8170728068875467,0.0,0.7385691026454037,0.8337477621301497,0.8337477621301497,0.8681255332467198,0.9411919999999999,0.9411919999999999,0.8681255332467198,0.0,0.0,0.8337477621301497,0.9223681599999999,0.8681255332467198,0.8007313507497957,0.8007313507497957,0.9039207967999998,0.9039207967999998,0.8170728068875467,0.8170728068875467,0.8337477621301497,0.8858423808639998,0.8337477621301497,0.8507630225817854,0.8507630225817854,0.8507630225817854,0.8337477621301497,0.9223681599999999,0.7847167237347998,0.8007313507497957,0.9039207967999998,0.7847167237347998,1.0,0.8337477621301497,0.7690223892601038,0.8858423808639998
83,0.8337477621301497,0.9223681599999999,0.0,0.0,0.98,0.98,0.8337477621301497,0.8337477621301497,0.0,0.0,0.0,0.8858423808639998,0.8681255332467198,0.7847167237347998,0.8681255332467198,0.9039207967999998,0.8170728068875467,0.8337477621301497,0.8337477621301497,0.9039207967999998,0.8858423808639998,0.7847167237347998,0.8681255332467198,0.7690223892601038,0.8007313507497957,0.0,0.7237977205924956,0.8170728068875467,0.8170728068875467,0.8507630225817854,0.9223681599999999,0.9223681599999999,0.8507630225817854,0.0,0.0,0.8170728068875467,0.9039207967999998,0.8507630225817854,0.7847167237347998,0.7847167237347998,0.8858423808639998,0.8858423808639998,0.8007313507497957,0.8007313507497957,0.8170728068875467,0.8681255332467198,0.8170728068875467,0.8337477621301497,0.8337477621301497,0.8337477621301497,0.8170728068875467,0.9039207967999998,0.7690223892601038,0.7847167237347998,0.8858423808639998,0.7690223892601038,1.0,0.8170728068875467,0.7536419414749017,0.8681255332467198
84,1.0,-0.98,0.0,0.0,0.9603999999999999,0.9603999999999999,0.8170728068875467,0.8170728068875467,0.0,0.0,0.0,0.8681255332467198,0.8507630225817854,0.7690223892601038,0.8507630225817854,0.8858423808639998,0.8007313507497957,0.8170728068875467,1.0,0.8858423808639998,0.8681255332467198,0.7690223892601038,0.8507630225817854,0.7536419414749017,0.7847167237347998,0.0,0.7093217661806457,0.8007313507497957,0.8007313507497957,-0.98,0.9039207967999998,0.9039207967999998,0.98,0.0,0.0,0.98,0.8858423808639998,1.0,1.0,0.7690223892601038,0.8681255332467198,0.8681255332467198,0.7847167237347998,0.7847167237347998,0.8007313507497957,0.8507630225817854,0.8007313507497957,0.8170728068875467,0.8170728068875467,0.8170728068875467,0.8007313507497957,0.8858423808639998,0.7536419414749017,0.7690223892601038,0.8681255332467198,0.7536419414749017,1.0,0.8007313507497957,0.7385691026454037,0.8507630225817854
85,0.98,-0.9603999999999999,0.0,0.0,0.9411919999999999,0.9411919999999999,0.8007313507497957,0.8007313507497957,0.0,0.0,0.0,0.8507630225817854,0.8337477621301497,1.0,0.8337477621301497,0.8681255332467198,0.7847167237347998,0.8007313507497957,0.98,0.8681255332467198,0.8507630225817854,0.7536419414749017,0.8337477621301497,0.7385691026454037,0.7690223892601038,0.0,0.6951353308570327,0.7847167237347998,0.7847167237347998,-0.9603999999999999,0.8858423808639998,0.8858423808639998,0.9603999999999999,0.0,0.0,0.9603999999999999,0.8681255332467198,0.98,0.98,1.0,0.8507630225817854,0.8507630225817854,0.7690223892601038,0.7690223892601038,0.7847167237347998,0.8337477621301497,0.7847167237347998,0.8007313507497957,0.8007313507497957,0.8007313507497957,0.7847167237347998,0.8681255332467198,0.7385691026454037,0.7536419414749017,0.8507630225817854,0.7385691026454037,1.0,0.7847167237347998,0.7237977205924956,0.8337477621301497
86,0.9603999999999999,-0.9411919999999999,0.0,0.0,0.9223681599999999,0.9223681599999999,0.7847167237347998,0.7847167237347998,0.0,0.0,0.0,0.8337477621301497,0.8170728068875467,0.98,0.8170728068875467,0.8507630225817854,0.7690223892601038,0.7847167237347998,0.9603999999999999,0.8507630225817854,0.8337477621301497,0.7385691026454037,0.8170728068875467,0.7237977205924956,0.7536419414749017,0.0,0.6812326242398921,0.7690223892601038,0.7690223892601038,-0.9411919999999999,0.8681255332467198,0.8681255332467198,0.9411919999999999,0.0,0.0,0.9411919999999999,0.8507630225817854,0.9603999999999999,0.9603999999999999,0.98,1.0,0.8337477621301497,0.7536419414749017,0.7536419414749017,0.7690223892601038,0.8170728068875467,0.7690223892601038,0.7847167237347998,0.7847167237347998,0.7847167237347998,0.7690223892601038,0.8507630225817854,0.7237977205924956,0.7385691026454037,0.8337477621301497,0.98,1.0,0.7690223892601038,0.7093217661806457,0.8170728068875467
87,0.9411919999999999,-0.9223681599999999,0.0,0.0,0.9039207967999998,0.9039207967999998,0.7690223892601038,0.7690223892601038,0.0,0.0,0.0,0.8170728068875467,0.8007313507497957,0.9603999999999999,0.8007313507497957,0.8337477621301497,0.7536419414749017,0.7690223892601038,0.9411919999999999,0.8337477621301497,0.8170728068875467,0.7237977205924956,0.8007313507497957,0.7093217661806457,0.7385691026454037,0.0,0.6676079717550942,0.7536419414749017,0.7536419414749017,-0.9223681599999999,0.8507630225817854,0.8507630225817854,0.9223681599999999,0.0,0.0,0.9223681599999999,0.8337477621301497,0.9411919999999999,0.9411919999999999,0.9603999999999999,0.98,0.8170728068875467,0.7385691026454037,0.7385691026454037,1.0,0.8007313507497957,0.7536419414749017,0.7690223892601038,1.0,0.7690223892601038,0.7536419414749017,0.8337477621301497,0.7093217661806457,0.7237977205924956,0.8170728068875467,0.9603999999999999,1.0,0.7536419414749017,0.6951353308570327,0.8007313507497957
88,0.9223681599999999,-0.9039207967999998,0.0,0.0,0.8858423808639998,0.8858423808639998,0.7536419414749017,0.7536419414749017,0.0,0.0,0.0,0.8007313507497957,0.7847167237347998,0.9411919999999999,0.7847167237347998,0.8170728068875467,0.7385691026454037,0.7536419414749017,0.9223681599999999,0.8170728068875467,0.8007313507497957,0.7093217661806457,0.7847167237347998,0.6951353308570327,0.7237977205924956,0.0,0.6542558123199923,0.7385691026454037,-0.24143089735459633,-0.9039207967999998,0.8337477621301497,0.8337477621301497,0.9039207967999998,0.0,0.0,0.9039207967999998,0.8170728068875467,0.9223681599999999,0.9223681599999999,0.9411919999999999,0.9603999999999999,0.8007313507497957,0.7237977205924956,0.7237977205924956,0.98,0.7847167237347998,0.7385691026454037,0.7536419414749017,0.98,0.7536419414749017,0.7385691026454037,0.8170728068875467,0.6951353308570327,0.7093217661806457,0.8007313507497957,0.9411919999999999,1.0,0.7385691026454037,0.6812326242398921,0.7847167237347998
89,0.9039207967999998,-0.8858423808639998,0.0,0.0,0.8681255332467198,0.8681255332467198,0.7385691026454037,0.7385691026454037,0.0,0.0,0.0,0.7847167237347998,0.7690223892601038,0.9223681599999999,0.7690223892601038,0.8007313507497957,0.7237977205924956,0.7385691026454037,0.9039207967999998,0.8007313507497957,0.7847167237347998,0.6951353308570327,0.7690223892601038,0.6812326242398921,0.7093217661806457,0.0,0.6411706960735924,0.7237977205924956,-0.2366022794075044,-0.8858423808639998,0.8170728068875467,0.8170728068875467,0.8858423808639998,0.0,0.0,0.8858423808639998,0.8007313507497957,0.9039207967999998,0.9039207967999998,0.9223681599999999,0.9411919999999999,0.7847167237347998,0.7093217661806457,0.7093217661806457,0.9603999999999999,0.7690223892601038,0.7237977205924956,0.7385691026454037,0.9603999999999999,0.7385691026454037,0.7237977205924956,0.8007313507497957,0.6812326242398921,0.6951353308570327,0.7847167237347998,0.9223681599999999,1.0,0.7237977205924956,0.6676079717550942,0.7690223892601038
90,0.8858423808639998,-0.8681255332467198,0.0,0.0,0.8507630225817854,0.8507630225817854,0.7237977205924956,0.7237977205924956,0.0,0.0,0.0,0.7690223892601038,0.7536419414749017,0.9039207967999998,0.7536419414749017,0.7847167237347998,0.7093217661806457,0.7237977205924956,0.8858423808639998,0.7847167237347998,0.7690223892601038,0.6812326242398921,0.7536419414749017,0.6676079717550942,0.6951353308570327,0.0,0.6283472821521205,0.7093217661806457,-0.2318702338193543,-0.8681255332467198,0.8007313507497957,0.8007313507497957,0.8681255332467198,0.0,0.0,0.8681255332467198,0.7847167237347998,0.8858423808639998,0.8858423808639998,0.9039207967999998,0.9223681599999999,0.7690223892601038,0.6951353308570327,0.6951353308570327,0.9411919999999999,0.7536419414749017,0.7093217661806457,0.7237977205924956,0.9411919999999999,0.7237977205924956,0.7093217661806457,0.7847167237347998,0.6676079717550942,0.6812326242398921,0.7690223892601038,0.9039207967999998,1.0,0.7093217661806457,0.6542558123199923,0.7536419414749017
91,0.8681255332467198,-0.8507630225817854,0.0,0.0,0.8337477621301497,0.8337477621301497,0.7093217661806457,0.7093217661806457,0.0,0.0,0.0,0.7536419414749017,0.7385691026454037,1.0,0.98,0.7690223892601038,0.6951353308570327,0.7093217661806457,0.8681255332467198,0.7690223892601038,0.7536419414749017,0.6676079717550942,0.98,0.6542558123199923,0.6812326242398921,0.0,0.6157803365090782,0.6951353308570327,-0.2272328291429672,-0.8507630225817854,0.7847167237347998,0.7847167237347998,0.8507630225817854,0.0,0.0,0.8507630225817854,0.7690223892601038,0.8681255332467198,0.8681255332467198,0.98,0.98,0.7536419414749017,0.6812326242398921,0.6812326242398921,0.9223681599999999,0.7385691026454037,0.6951353308570327,0.7093217661806457,0.9223681599999999,0.98,0.6951353308570327,0.7690223892601038,0.6542558123199923,0.6676079717550942,0.7536419414749017,0.8858423808639998,1.0,0.6951353308570327,0.6411706960735924,0.7385691026454037
92,0.8507630225817854,-0.8337477621301497,0.0,0.0,-0.98,0.8170728068875467,0.6951353308570327,0.6951353308570327,0.0,0.0,0.0,0.7385691026454037,0.7237977205924956,0.98,0.9603999999999999,0.7536419414749017,0.6812326242398921,0.6951353308570327,-1.0,-1.0,0.7385691026454037,0.6542558123199923,0.98,0.6411706960735924,0.6676079717550942,0.0,1.0,-0.98,-0.98,-0.8337477621301497,0.7690223892601038,0.7690223892601038,0.8337477621301497,0.0,0.0,0.8337477621301497,0.7536419414749017,0.8507630225817854,0.8507630225817854,0.9603999999999999,0.9603999999999999,0.7385691026454037,0.6676079717550942,0.6676079717550942,0.9039207967999998,0.7237977205924956,0.6812326242398921,1.0,0.9039207967999998,0.9603999999999999,0.6812326242398921,0.98,0.6411706960735924,0.6542558123199923,0.7385691026454037,0.8681255332467198,1.0,0.6812326242398921,0.6283472821521205,0.7237977205924956
93,0.8337477621301497,-0.8170728068875467,0.0,0.0,-0.9603999999999999,0.8007313507497957,0.6812326242398921,0.6812326242398921,0.0,0.0,0.0,0.7237977205924956,0.7093217661806457,0.9603999999999999,0.9411919999999999,0.7385691026454037,0.6676079717550942,0.6812326242398921,-0.98,-0.98,0.7237977205924956,0.6411706960735924,0.9603999999999999,0.98,0.6542558123199923,0.0,0.98,-0.9603999999999999,-0.9603999999999999,-0.8170728068875467,0.7536419414749017,0.7536419414749017,0.8170728068875467,0.0,0.0,0.8170728068875467,0.7385691026454037,0.8337477621301497,0.8337477621301497,0.9411919999999999,0.9411919999999999,0.7237977205924956,0.6542558123199923,0.6542558123199923,0.8858423808639998,0.7093217661806457,0.6676079717550942,0.98,0.8858423808639998,0.9411919999999999,0.6676079717550942,0.9603999999999999,0.6283472821521205,0.98,0.7237977205924956,0.8507630225817854,1.0,0.6676079717550942,0.6157803365090782,0.7093217661806457
